origin_destination,age_group,number_of_people,year,direction
Maine,61_70,12,2014,in
Maine,71_80,4,2014,in
Maine,81_90,1,2014,in
Maine,91,1,2014,in
Maine,unk,0,2014,in
Manitoba,20,0,2014,in
Manitoba,21_30,0,2014,in
Manitoba,31_40,0,2014,in
Manitoba,41_50,2,2014,in
Manitoba,51_60,1,2014,in
Manitoba,61_70,0,2014,in
Manitoba,71_80,0,2014,in
Manitoba,81_90,0,2014,in
Manitoba,91,0,2014,in
Manitoba,unk,0,2014,in
Maryland,20,0,2014,in
Maryland,21_30,29,2014,in
Maryland,31_40,43,2014,in
Maryland,41_50,39,2014,in
Maryland,51_60,29,2014,in
Maryland,61_70,23,2014,in
Maryland,71_80,19,2014,in
Maryland,81_90,3,2014,in
Maryland,91,0,2014,in
Maryland,unk,1,2014,in
Massachusetts,20,0,2014,in
Massachusetts,21_30,17,2014,in
Massachusetts,31_40,61,2014,in
Massachusetts,41_50,41,2014,in
Massachusetts,51_60,22,2014,in
Massachusetts,61_70,15,2014,in
Massachusetts,71_80,6,2014,in
Massachusetts,81_90,2,2014,in
Massachusetts,91,2,2014,in
Massachusetts,unk,0,2014,in
Mexico (State),20,0,2014,in
Mexico (State),21_30,1,2014,in
Mexico (State),31_40,1,2014,in
Mexico (State),41_50,1,2014,in
Mexico (State),51_60,0,2014,in
Mexico (State),61_70,0,2014,in
Mexico (State),71_80,0,2014,in
Mexico (State),81_90,0,2014,in
Mexico (State),91,0,2014,in
Mexico (State),unk,0,2014,in
Michigan,20,0,2014,in
Michigan,21_30,58,2014,in
Michigan,31_40,109,2014,in
Michigan,41_50,71,2014,in
Michigan,51_60,50,2014,in
Michigan,61_70,35,2014,in
Michigan,71_80,27,2014,in
Michigan,81_90,2,2014,in
Michigan,91,4,2014,in
Michigan,unk,1,2014,in
Minnesota,20,0,2014,in
Minnesota,21_30,74,2014,in
Minnesota,31_40,136,2014,in
Minnesota,41_50,61,2014,in
Minnesota,51_60,55,2014,in
Minnesota,61_70,37,2014,in
Minnesota,71_80,23,2014,in
Minnesota,81_90,7,2014,in
Minnesota,91,3,2014,in
Minnesota,unk,0,2014,in
Mississippi,20,0,2014,in
Mississippi,21_30,9,2014,in
Mississippi,31_40,33,2014,in
Mississippi,41_50,20,2014,in
Mississippi,51_60,12,2014,in
Mississippi,61_70,17,2014,in
Mississippi,71_80,8,2014,in
Mississippi,81_90,2,2014,in
Mississippi,91,1,2014,in
Mississippi,unk,1,2014,in
Missouri,20,0,2014,in
Missouri,21_30,84,2014,in
Missouri,31_40,116,2014,in
Missouri,41_50,74,2014,in
Missouri,51_60,66,2014,in
Missouri,61_70,50,2014,in
Missouri,71_80,31,2014,in
Missouri,81_90,8,2014,in
Missouri,91,6,2014,in
Missouri,unk,0,2014,in
Montana,20,0,2014,in
Montana,21_30,209,2014,in
Montana,31_40,438,2014,in
Montana,41_50,266,2014,in
Montana,51_60,186,2014,in
Montana,61_70,174,2014,in
Montana,71_80,100,2014,in
Montana,81_90,35,2014,in
Montana,91,11,2014,in
Montana,unk,5,2014,in
Nebraska,20,0,2014,in
Nebraska,21_30,29,2014,in
Nebraska,31_40,73,2014,in
Nebraska,41_50,36,2014,in
Nebraska,51_60,35,2014,in
Nebraska,61_70,31,2014,in
Nebraska,71_80,19,2014,in
Nebraska,81_90,4,2014,in
Nebraska,91,1,2014,in
Nebraska,unk,0,2014,in
Nevada,20,0,2014,in
Nevada,21_30,263,2014,in
Nevada,31_40,474,2014,in
Nevada,41_50,312,2014,in
Nevada,51_60,246,2014,in
Nevada,61_70,258,2014,in
Nevada,71_80,203,2014,in
Nevada,81_90,61,2014,in
Nevada,91,15,2014,in
Nevada,unk,4,2014,in
New Brunswick,20,0,2014,in
New Brunswick,21_30,2,2014,in
New Brunswick,31_40,3,2014,in
New Brunswick,41_50,1,2014,in
New Brunswick,51_60,2,2014,in
New Brunswick,61_70,0,2014,in
New Brunswick,71_80,0,2014,in
New Brunswick,81_90,0,2014,in
New Brunswick,91,0,2014,in
New Brunswick,unk,0,2014,in
New Hampshire,20,0,2014,in
New Hampshire,21_30,17,2014,in
New Hampshire,31_40,28,2014,in
New Hampshire,41_50,18,2014,in
New Hampshire,51_60,12,2014,in
New Hampshire,61_70,2,2014,in
New Hampshire,71_80,3,2014,in
New Hampshire,81_90,0,2014,in
New Hampshire,91,1,2014,in
New Hampshire,unk,0,2014,in
New Jersey,20,0,2014,in
New Jersey,21_30,14,2014,in
New Jersey,31_40,41,2014,in
New Jersey,41_50,32,2014,in
New Jersey,51_60,20,2014,in
New Jersey,61_70,10,2014,in
New Jersey,71_80,9,2014,in
New Jersey,81_90,1,2014,in
New Jersey,91,2,2014,in
New Jersey,unk,1,2014,in
New Mexico,20,0,2014,in
New Mexico,21_30,45,2014,in
New Mexico,31_40,86,2014,in
New Mexico,41_50,77,2014,in
New Mexico,51_60,67,2014,in
New Mexico,61_70,54,2014,in
New Mexico,71_80,42,2014,in
New Mexico,81_90,22,2014,in
New Mexico,91,3,2014,in
New Mexico,unk,2,2014,in
New York,20,0,2014,in
New York,21_30,47,2014,in
New York,31_40,114,2014,in
New York,41_50,69,2014,in
New York,51_60,39,2014,in
New York,61_70,44,2014,in
New York,71_80,22,2014,in
New York,81_90,6,2014,in
New York,91,3,2014,in
New York,unk,0,2014,in
North Carolina,20,0,2014,in
North Carolina,21_30,55,2014,in
North Carolina,31_40,113,2014,in
North Carolina,41_50,67,2014,in
North Carolina,51_60,56,2014,in
North Carolina,61_70,36,2014,in
North Carolina,71_80,14,2014,in
North Carolina,81_90,10,2014,in
North Carolina,91,3,2014,in
North Carolina,unk,0,2014,in
North Dakota,20,0,2014,in
North Dakota,21_30,54,2014,in
North Dakota,31_40,141,2014,in
North Dakota,41_50,63,2014,in
North Dakota,51_60,50,2014,in
North Dakota,61_70,40,2014,in
North Dakota,71_80,15,2014,in
North Dakota,81_90,2,2014,in
North Dakota,91,0,2014,in
North Dakota,unk,0,2014,in
Northern Marianas Islands,20,0,2014,in
Northern Marianas Islands,21_30,10,2014,in
Northern Marianas Islands,31_40,5,2014,in
Northern Marianas Islands,41_50,2,2014,in
Northern Marianas Islands,51_60,1,2014,in
Northern Marianas Islands,61_70,1,2014,in
Northern Marianas Islands,71_80,0,2014,in
Northern Marianas Islands,81_90,0,2014,in
Northern Marianas Islands,91,0,2014,in
Northern Marianas Islands,unk,0,2014,in
Nova Scotia,20,0,2014,in
Nova Scotia,21_30,0,2014,in
Nova Scotia,31_40,1,2014,in
Nova Scotia,41_50,1,2014,in
Nova Scotia,51_60,0,2014,in
Nova Scotia,61_70,0,2014,in
Nova Scotia,71_80,0,2014,in
Nova Scotia,81_90,0,2014,in
Nova Scotia,91,0,2014,in
Nova Scotia,unk,0,2014,in
Ohio,20,2,2014,in
Ohio,21_30,56,2014,in
Ohio,31_40,118,2014,in
Ohio,41_50,56,2014,in
Ohio,51_60,52,2014,in
Ohio,61_70,25,2014,in
Ohio,71_80,20,2014,in
Ohio,81_90,5,2014,in
Ohio,91,5,2014,in
Ohio,unk,1,2014,in
Oklahoma,20,0,2014,in
Oklahoma,21_30,31,2014,in
Oklahoma,31_40,101,2014,in
Oklahoma,41_50,56,2014,in
Oklahoma,51_60,52,2014,in
Oklahoma,61_70,30,2014,in
Oklahoma,71_80,12,2014,in
Oklahoma,81_90,5,2014,in
Oklahoma,91,3,2014,in
Oklahoma,unk,0,2014,in
Ontario,20,0,2014,in
Ontario,21_30,3,2014,in
Ontario,31_40,0,2014,in
Ontario,41_50,1,2014,in
Ontario,51_60,3,2014,in
Ontario,61_70,1,2014,in
Ontario,71_80,0,2014,in
Ontario,81_90,0,2014,in
Ontario,91,0,2014,in
Ontario,unk,0,2014,in
Oregon,20,1,2014,in
Oregon,21_30,452,2014,in
Oregon,31_40,973,2014,in
Oregon,41_50,637,2014,in
Oregon,51_60,499,2014,in
Oregon,61_70,465,2014,in
Oregon,71_80,285,2014,in
Oregon,81_90,118,2014,in
Oregon,91,38,2014,in
Oregon,unk,5,2014,in
Other Non-Us Jurisdictions,20,0,2014,in
Other Non-Us Jurisdictions,21_30,35,2014,in
Other Non-Us Jurisdictions,31_40,62,2014,in
Other Non-Us Jurisdictions,41_50,38,2014,in
Other Non-Us Jurisdictions,51_60,24,2014,in
Other Non-Us Jurisdictions,61_70,8,2014,in
Other Non-Us Jurisdictions,71_80,6,2014,in
Other Non-Us Jurisdictions,81_90,2,2014,in
Other Non-Us Jurisdictions,91,0,2014,in
Other Non-Us Jurisdictions,unk,0,2014,in
Pennsylvania,20,0,2014,in
Pennsylvania,21_30,43,2014,in
Pennsylvania,31_40,132,2014,in
Pennsylvania,41_50,57,2014,in
Pennsylvania,51_60,45,2014,in
Pennsylvania,61_70,39,2014,in
Pennsylvania,71_80,29,2014,in
Pennsylvania,81_90,7,2014,in
Pennsylvania,91,2,2014,in
Pennsylvania,unk,0,2014,in
Prince Edward Island,20,0,2014,in
Prince Edward Island,21_30,0,2014,in
Prince Edward Island,31_40,0,2014,in
Prince Edward Island,41_50,0,2014,in
Prince Edward Island,51_60,0,2014,in
Prince Edward Island,61_70,0,2014,in
Prince Edward Island,71_80,0,2014,in
Prince Edward Island,81_90,0,2014,in
Prince Edward Island,91,0,2014,in
Prince Edward Island,unk,0,2014,in
"Puerto Rico, Commonwealth Of",20,0,2014,in
"Puerto Rico, Commonwealth Of",21_30,3,2014,in
"Puerto Rico, Commonwealth Of",31_40,11,2014,in
"Puerto Rico, Commonwealth Of",41_50,2,2014,in
"Puerto Rico, Commonwealth Of",51_60,1,2014,in
"Puerto Rico, Commonwealth Of",61_70,2,2014,in
"Puerto Rico, Commonwealth Of",71_80,0,2014,in
"Puerto Rico, Commonwealth Of",81_90,0,2014,in
"Puerto Rico, Commonwealth Of",91,0,2014,in
"Puerto Rico, Commonwealth Of",unk,0,2014,in
Quebec,20,0,2014,in
Quebec,21_30,0,2014,in
Quebec,31_40,1,2014,in
Quebec,41_50,1,2014,in
Quebec,51_60,0,2014,in
Quebec,61_70,0,2014,in
Quebec,71_80,0,2014,in
Quebec,81_90,0,2014,in
Quebec,91,0,2014,in
Quebec,unk,0,2014,in
Rhode Island,20,0,2014,in
Rhode Island,21_30,3,2014,in
Rhode Island,31_40,8,2014,in
Rhode Island,41_50,6,2014,in
Rhode Island,51_60,4,2014,in
Rhode Island,61_70,2,2014,in
Rhode Island,71_80,2,2014,in
Rhode Island,81_90,0,2014,in
Rhode Island,91,0,2014,in
Rhode Island,unk,0,2014,in
Saskatchewan,20,0,2014,in
Saskatchewan,21_30,0,2014,in
Saskatchewan,31_40,0,2014,in
Saskatchewan,41_50,0,2014,in
Saskatchewan,51_60,0,2014,in
Saskatchewan,61_70,2,2014,in
Saskatchewan,71_80,1,2014,in
Saskatchewan,81_90,0,2014,in
Saskatchewan,91,0,2014,in
Saskatchewan,unk,0,2014,in
South Carolina,20,0,2014,in
South Carolina,21_30,18,2014,in
South Carolina,31_40,51,2014,in
South Carolina,41_50,38,2014,in
South Carolina,51_60,17,2014,in
South Carolina,61_70,26,2014,in
South Carolina,71_80,8,2014,in
South Carolina,81_90,2,2014,in
South Carolina,91,0,2014,in
South Carolina,unk,0,2014,in
South Dakota,20,0,2014,in
South Dakota,21_30,26,2014,in
South Dakota,31_40,56,2014,in
South Dakota,41_50,40,2014,in
South Dakota,51_60,13,2014,in
South Dakota,61_70,22,2014,in
South Dakota,71_80,25,2014,in
South Dakota,81_90,9,2014,in
South Dakota,91,0,2014,in
South Dakota,unk,0,2014,in
Tennessee,20,0,2014,in
Tennessee,21_30,31,2014,in
Tennessee,31_40,100,2014,in
Tennessee,41_50,65,2014,in
Tennessee,51_60,40,2014,in
Tennessee,61_70,34,2014,in
Tennessee,71_80,23,2014,in
Tennessee,81_90,10,2014,in
Tennessee,91,3,2014,in
Tennessee,unk,0,2014,in
Texas,20,1,2014,in
Texas,21_30,195,2014,in
Texas,31_40,456,2014,in
Texas,41_50,339,2014,in
Texas,51_60,225,2014,in
Texas,61_70,183,2014,in
Texas,71_80,106,2014,in
Texas,81_90,38,2014,in
Texas,91,10,2014,in
Texas,unk,1,2014,in
Utah,20,1,2014,in
Utah,21_30,458,2014,in
Utah,31_40,1251,2014,in
Utah,41_50,720,2014,in
Utah,51_60,384,2014,in
Utah,61_70,327,2014,in
Utah,71_80,190,2014,in
Utah,81_90,61,2014,in
Utah,91,16,2014,in
Utah,unk,3,2014,in
Vermont,20,0,2014,in
Vermont,21_30,7,2014,in
Vermont,31_40,19,2014,in
Vermont,41_50,9,2014,in
Vermont,51_60,11,2014,in
Vermont,61_70,8,2014,in
Vermont,71_80,2,2014,in
Vermont,81_90,0,2014,in
Vermont,91,1,2014,in
Vermont,unk,0,2014,in
Virgin Islands Of The U.S.,20,0,2014,in
Virgin Islands Of The U.S.,21_30,0,2014,in
Virgin Islands Of The U.S.,31_40,3,2014,in
Virgin Islands Of The U.S.,41_50,0,2014,in
Virgin Islands Of The U.S.,51_60,0,2014,in
Virgin Islands Of The U.S.,61_70,1,2014,in
Virgin Islands Of The U.S.,71_80,1,2014,in
Virgin Islands Of The U.S.,81_90,0,2014,in
Virgin Islands Of The U.S.,91,0,2014,in
Virgin Islands Of The U.S.,unk,0,2014,in
Virginia,20,0,2014,in
Virginia,21_30,68,2014,in
Virginia,31_40,131,2014,in
Virginia,41_50,80,2014,in
Virginia,51_60,64,2014,in
Virginia,61_70,44,2014,in
Virginia,71_80,18,2014,in
Virginia,81_90,6,2014,in
Virginia,91,0,2014,in
Virginia,unk,0,2014,in
Washington,20,5,2014,in
Washington,21_30,1004,2014,in
Washington,31_40,1954,2014,in
Washington,41_50,1136,2014,in
Washington,51_60,883,2014,in
Washington,61_70,853,2014,in
Washington,71_80,560,2014,in
Washington,81_90,159,2014,in
Washington,91,50,2014,in
Washington,unk,6,2014,in
West Virginia,20,0,2014,in
West Virginia,21_30,15,2014,in
West Virginia,31_40,14,2014,in
West Virginia,41_50,10,2014,in
West Virginia,51_60,9,2014,in
West Virginia,61_70,9,2014,in
West Virginia,71_80,2,2014,in
West Virginia,81_90,0,2014,in
West Virginia,91,0,2014,in
West Virginia,unk,0,2014,in
Wisconsin,20,0,2014,in
Wisconsin,21_30,29,2014,in
Wisconsin,31_40,100,2014,in
Wisconsin,41_50,62,2014,in
Wisconsin,51_60,52,2014,in
Wisconsin,61_70,39,2014,in
Wisconsin,71_80,20,2014,in
Wisconsin,81_90,10,2014,in
Wisconsin,91,2,2014,in
Wisconsin,unk,0,2014,in
Wyoming,20,0,2014,in
Wyoming,21_30,114,2014,in
Wyoming,31_40,247,2014,in
Wyoming,41_50,178,2014,in
Wyoming,51_60,113,2014,in
Wyoming,61_70,97,2014,in
Wyoming,71_80,53,2014,in
Wyoming,81_90,16,2014,in
Wyoming,91,6,2014,in
Wyoming,unk,1,2014,in
Yukon (Territory),20,0,2014,in
Yukon (Territory),21_30,0,2014,in
Yukon (Territory),31_40,0,2014,in
Yukon (Territory),41_50,0,2014,in
Yukon (Territory),51_60,0,2014,in
Yukon (Territory),61_70,0,2014,in
Yukon (Territory),71_80,0,2014,in
Yukon (Territory),81_90,0,2014,in
Yukon (Territory),91,0,2014,in
Yukon (Territory),unk,0,2014,in
Alabama,20,0,2015,in
Alabama,21_30,30,2015,in
Alabama,31_40,42,2015,in
Alabama,41_50,28,2015,in
Alabama,51_60,17,2015,in
Alabama,61_70,17,2015,in
Alabama,71_80,9,2015,in
Alabama,81_90,5,2015,in
Alabama,91,2,2015,in
Alabama,unk,0,2015,in
Alaska,20,0,2015,in
Alaska,21_30,131,2015,in
Alaska,31_40,204,2015,in
Alaska,41_50,151,2015,in
Alaska,51_60,135,2015,in
Alaska,61_70,127,2015,in
Alaska,71_80,88,2015,in
Alaska,81_90,26,2015,in
Alaska,91,2,2015,in
Alaska,unk,0,2015,in
Alberta,20,0,2015,in
Alberta,21_30,8,2015,in
Alberta,31_40,8,2015,in
Alberta,41_50,8,2015,in
Alberta,51_60,4,2015,in
Alberta,61_70,2,2015,in
Alberta,71_80,2,2015,in
Alberta,81_90,0,2015,in
Alberta,91,0,2015,in
Alberta,unk,0,2015,in
American Samoa (Islands),20,0,2015,in
American Samoa (Islands),21_30,0,2015,in
American Samoa (Islands),31_40,0,2015,in
American Samoa (Islands),41_50,0,2015,in
American Samoa (Islands),51_60,2,2015,in
American Samoa (Islands),61_70,0,2015,in
American Samoa (Islands),71_80,0,2015,in
American Samoa (Islands),81_90,0,2015,in
American Samoa (Islands),91,0,2015,in
American Samoa (Islands),unk,0,2015,in
Arizona,20,0,2015,in
Arizona,21_30,296,2015,in
Arizona,31_40,531,2015,in
Arizona,41_50,349,2015,in
Arizona,51_60,242,2015,in
Arizona,61_70,262,2015,in
Arizona,71_80,209,2015,in
Arizona,81_90,91,2015,in
Arizona,91,29,2015,in
Arizona,unk,2,2015,in
Arkansas,20,0,2015,in
Arkansas,21_30,36,2015,in
Arkansas,31_40,48,2015,in
Arkansas,41_50,42,2015,in
Arkansas,51_60,22,2015,in
Arkansas,61_70,12,2015,in
Arkansas,71_80,19,2015,in
Arkansas,81_90,5,2015,in
Arkansas,91,3,2015,in
Arkansas,unk,1,2015,in
British Columbia,20,0,2015,in
British Columbia,21_30,10,2015,in
British Columbia,31_40,5,2015,in
British Columbia,41_50,5,2015,in
British Columbia,51_60,1,2015,in
British Columbia,61_70,0,2015,in
British Columbia,71_80,1,2015,in
British Columbia,81_90,0,2015,in
British Columbia,91,0,2015,in
British Columbia,unk,0,2015,in
California,20,4,2015,in
California,21_30,1399,2015,in
California,31_40,2320,2015,in
California,41_50,1486,2015,in
California,51_60,1469,2015,in
California,61_70,1618,2015,in
California,71_80,1011,2015,in
California,81_90,280,2015,in
California,91,105,2015,in
California,unk,13,2015,in
Cdlis - Pseudo State,20,0,2015,in
Cdlis - Pseudo State,21_30,0,2015,in
Cdlis - Pseudo State,31_40,0,2015,in
Cdlis - Pseudo State,41_50,1,2015,in
Cdlis - Pseudo State,51_60,0,2015,in
Cdlis - Pseudo State,61_70,0,2015,in
Cdlis - Pseudo State,71_80,0,2015,in
Cdlis - Pseudo State,81_90,0,2015,in
Cdlis - Pseudo State,91,0,2015,in
Cdlis - Pseudo State,unk,0,2015,in
Colorado,20,0,2015,in
Colorado,21_30,260,2015,in
Colorado,31_40,521,2015,in
Colorado,41_50,350,2015,in
Colorado,51_60,242,2015,in
Colorado,61_70,239,2015,in
Colorado,71_80,134,2015,in
Colorado,81_90,44,2015,in
Colorado,91,14,2015,in
Colorado,unk,0,2015,in
Connecticut,20,0,2015,in
Connecticut,21_30,14,2015,in
Connecticut,31_40,27,2015,in
Connecticut,41_50,18,2015,in
Connecticut,51_60,17,2015,in
Connecticut,61_70,6,2015,in
Connecticut,71_80,3,2015,in
Connecticut,81_90,6,2015,in
Connecticut,91,0,2015,in
Connecticut,unk,0,2015,in
Delaware,20,0,2015,in
Delaware,21_30,8,2015,in
Delaware,31_40,4,2015,in
Delaware,41_50,3,2015,in
Delaware,51_60,7,2015,in
Delaware,61_70,2,2015,in
Delaware,71_80,2,2015,in
Delaware,81_90,0,2015,in
Delaware,91,1,2015,in
Delaware,unk,0,2015,in
Dist Of Columbia,20,0,2015,in
Dist Of Columbia,21_30,3,2015,in
Dist Of Columbia,31_40,6,2015,in
Dist Of Columbia,41_50,1,2015,in
Dist Of Columbia,51_60,1,2015,in
Dist Of Columbia,61_70,2,2015,in
Dist Of Columbia,71_80,2,2015,in
Dist Of Columbia,81_90,0,2015,in
Dist Of Columbia,91,0,2015,in
Dist Of Columbia,unk,0,2015,in
Federated States Of Micronesia,20,0,2015,in
Federated States Of Micronesia,21_30,0,2015,in
Federated States Of Micronesia,31_40,1,2015,in
Federated States Of Micronesia,41_50,1,2015,in
Federated States Of Micronesia,51_60,0,2015,in
Federated States Of Micronesia,61_70,0,2015,in
Federated States Of Micronesia,71_80,0,2015,in
Federated States Of Micronesia,81_90,0,2015,in
Federated States Of Micronesia,91,0,2015,in
Federated States Of Micronesia,unk,0,2015,in
Florida,20,0,2015,in
Florida,21_30,132,2015,in
Florida,31_40,191,2015,in
Florida,41_50,146,2015,in
Florida,51_60,112,2015,in
Florida,61_70,114,2015,in
Florida,71_80,83,2015,in
Florida,81_90,28,2015,in
Florida,91,9,2015,in
Florida,unk,1,2015,in
Georgia,20,0,2015,in
Georgia,21_30,80,2015,in
Georgia,31_40,126,2015,in
Georgia,41_50,83,2015,in
Georgia,51_60,66,2015,in
Georgia,61_70,44,2015,in
Georgia,71_80,30,2015,in
Georgia,81_90,7,2015,in
Georgia,91,0,2015,in
Georgia,unk,0,2015,in
Guam,20,0,2015,in
Guam,21_30,3,2015,in
Guam,31_40,3,2015,in
Guam,41_50,3,2015,in
Guam,51_60,0,2015,in
Guam,61_70,1,2015,in
Guam,71_80,1,2015,in
Guam,81_90,0,2015,in
Guam,91,0,2015,in
Guam,unk,0,2015,in
Hawaii,20,0,2015,in
Hawaii,21_30,47,2015,in
Hawaii,31_40,70,2015,in
Hawaii,41_50,25,2015,in
Hawaii,51_60,30,2015,in
Hawaii,61_70,26,2015,in
Hawaii,71_80,17,2015,in
Hawaii,81_90,7,2015,in
Hawaii,91,4,2015,in
Hawaii,unk,0,2015,in
Illinois,20,1,2015,in
Illinois,21_30,75,2015,in
Illinois,31_40,155,2015,in
Illinois,41_50,81,2015,in
Illinois,51_60,64,2015,in
Illinois,61_70,61,2015,in
Illinois,71_80,34,2015,in
Illinois,81_90,12,2015,in
Illinois,91,7,2015,in
Illinois,unk,0,2015,in
Indiana,20,0,2015,in
Indiana,21_30,47,2015,in
Indiana,31_40,82,2015,in
Indiana,41_50,50,2015,in
Indiana,51_60,42,2015,in
Indiana,61_70,35,2015,in
Indiana,71_80,13,2015,in
Indiana,81_90,4,2015,in
Indiana,91,1,2015,in
Indiana,unk,0,2015,in
Iowa,20,0,2015,in
Iowa,21_30,60,2015,in
Iowa,31_40,85,2015,in
Iowa,41_50,44,2015,in
Iowa,51_60,35,2015,in
Iowa,61_70,29,2015,in
Iowa,71_80,14,2015,in
Iowa,81_90,6,2015,in
Iowa,91,2,2015,in
Iowa,unk,0,2015,in
Kansas,20,0,2015,in
Kansas,21_30,71,2015,in
Kansas,31_40,90,2015,in
Kansas,41_50,43,2015,in
Kansas,51_60,40,2015,in
Kansas,61_70,30,2015,in
Kansas,71_80,16,2015,in
Kansas,81_90,5,2015,in
Kansas,91,2,2015,in
Kansas,unk,1,2015,in
Kentucky,20,0,2015,in
Kentucky,21_30,33,2015,in
Kentucky,31_40,46,2015,in
Kentucky,41_50,32,2015,in
Kentucky,51_60,24,2015,in
Kentucky,61_70,31,2015,in
Kentucky,71_80,10,2015,in
Kentucky,81_90,4,2015,in
Kentucky,91,0,2015,in
Kentucky,unk,0,2015,in
Louisiana,20,0,2015,in
Louisiana,21_30,29,2015,in
Louisiana,31_40,46,2015,in
Louisiana,41_50,32,2015,in
Louisiana,51_60,24,2015,in
Louisiana,61_70,13,2015,in
Louisiana,71_80,6,2015,in
Louisiana,81_90,3,2015,in
Louisiana,91,0,2015,in
Louisiana,unk,0,2015,in
Maine,20,0,2015,in
Maine,21_30,10,2015,in
Maine,31_40,7,2015,in
Maine,41_50,10,2015,in
Maine,51_60,3,2015,in
Maine,61_70,8,2015,in
Maine,71_80,4,2015,in
Maine,81_90,2,2015,in
Maine,91,0,2015,in
Maine,unk,0,2015,in
Manitoba,20,0,2015,in
Manitoba,21_30,0,2015,in
Manitoba,31_40,0,2015,in
Manitoba,41_50,0,2015,in
Manitoba,51_60,0,2015,in
Manitoba,61_70,0,2015,in
Manitoba,71_80,0,2015,in
Manitoba,81_90,0,2015,in
Manitoba,91,0,2015,in
Manitoba,unk,0,2015,in
Marshall Islands,20,0,2015,in
Marshall Islands,21_30,2,2015,in
Marshall Islands,31_40,0,2015,in
Marshall Islands,41_50,0,2015,in
Marshall Islands,51_60,0,2015,in
Marshall Islands,61_70,0,2015,in
Marshall Islands,71_80,0,2015,in
Marshall Islands,81_90,0,2015,in
Marshall Islands,91,0,2015,in
Marshall Islands,unk,0,2015,in
Maryland,20,0,2015,in
Maryland,21_30,33,2015,in
Maryland,31_40,47,2015,in
Maryland,41_50,39,2015,in
Maryland,51_60,31,2015,in
Maryland,61_70,20,2015,in
Maryland,71_80,11,2015,in
Maryland,81_90,4,2015,in
Maryland,91,0,2015,in
Maryland,unk,1,2015,in
Massachusetts,20,0,2015,in
Massachusetts,21_30,23,2015,in
Massachusetts,31_40,61,2015,in
Massachusetts,41_50,15,2015,in
Massachusetts,51_60,8,2015,in
Massachusetts,61_70,19,2015,in
Massachusetts,71_80,7,2015,in
Massachusetts,81_90,1,2015,in
Massachusetts,91,1,2015,in
Massachusetts,unk,0,2015,in
Mexico (State),20,0,2015,in
Mexico (State),21_30,0,2015,in
Mexico (State),31_40,0,2015,in
Mexico (State),41_50,0,2015,in
Mexico (State),51_60,0,2015,in
Mexico (State),61_70,1,2015,in
Mexico (State),71_80,0,2015,in
Mexico (State),81_90,0,2015,in
Mexico (State),91,0,2015,in
Mexico (State),unk,0,2015,in
Michigan,20,0,2015,in
Michigan,21_30,64,2015,in
Michigan,31_40,123,2015,in
Michigan,41_50,81,2015,in
Michigan,51_60,39,2015,in
Michigan,61_70,51,2015,in
Michigan,71_80,25,2015,in
Michigan,81_90,14,2015,in
Michigan,91,3,2015,in
Michigan,unk,2,2015,in
Minnesota,20,0,2015,in
Minnesota,21_30,60,2015,in
Minnesota,31_40,144,2015,in
Minnesota,41_50,60,2015,in
Minnesota,51_60,74,2015,in
Minnesota,61_70,43,2015,in
Minnesota,71_80,35,2015,in
Minnesota,81_90,8,2015,in
Minnesota,91,0,2015,in
Minnesota,unk,0,2015,in
Mississippi,20,0,2015,in
Mississippi,21_30,17,2015,in
Mississippi,31_40,24,2015,in
Mississippi,41_50,21,2015,in
Mississippi,51_60,15,2015,in
Mississippi,61_70,11,2015,in
Mississippi,71_80,5,2015,in
Mississippi,81_90,0,2015,in
Mississippi,91,0,2015,in
Mississippi,unk,0,2015,in
Missouri,20,0,2015,in
Missouri,21_30,117,2015,in
Missouri,31_40,117,2015,in
Missouri,41_50,105,2015,in
Missouri,51_60,44,2015,in
Missouri,61_70,37,2015,in
Missouri,71_80,30,2015,in
Missouri,81_90,11,2015,in
Missouri,91,10,2015,in
Missouri,unk,2,2015,in
Montana,20,0,2015,in
Montana,21_30,232,2015,in
Montana,31_40,462,2015,in
Montana,41_50,283,2015,in
Montana,51_60,175,2015,in
Montana,61_70,204,2015,in
Montana,71_80,114,2015,in
Montana,81_90,44,2015,in
Montana,91,10,2015,in
Montana,unk,0,2015,in
Nebraska,20,0,2015,in
Nebraska,21_30,33,2015,in
Nebraska,31_40,56,2015,in
Nebraska,41_50,37,2015,in
Nebraska,51_60,26,2015,in
Nebraska,61_70,26,2015,in
Nebraska,71_80,13,2015,in
Nebraska,81_90,3,2015,in
Nebraska,91,3,2015,in
Nebraska,unk,0,2015,in
Nevada,20,1,2015,in
Nevada,21_30,322,2015,in
Nevada,31_40,467,2015,in
Nevada,41_50,347,2015,in
Nevada,51_60,302,2015,in
Nevada,61_70,278,2015,in
Nevada,71_80,219,2015,in
Nevada,81_90,52,2015,in
Nevada,91,15,2015,in
Nevada,unk,2,2015,in
New Brunswick,20,0,2015,in
New Brunswick,21_30,0,2015,in
New Brunswick,31_40,0,2015,in
New Brunswick,41_50,0,2015,in
New Brunswick,51_60,0,2015,in
